view1,view2,correspondences,formula_relative_error,camera_center_relative_residual,projected_point_sampson_max,projected_point_normalized_residual_max,rank_ratio,observation_sampson_median,transpose_sampson_median,lott_certified,lott_failures,hs_finite,both_finite,lott_cost_mean,hs_cost_mean,gap_mean,gap_abs_max,lott_normalized_residual_max,hs_normalized_residual_max
30,31,249,3.8878614724324545e-16,4.7979283145922266e-17,3.8077780426474347e-08,1.9873488394979858e-17,6.5868147311288572e-23,0.18051096089553492,3.4190724067943119,249,0,249,249,0.10192464740012631,0.10192464740012365,2.6800928323034514e-15,2.9176661087149114e-13,8.9347129527373738e-20,3.2122565471534879e-20
30,32,126,2.7419136588579961e-16,4.7979283145922266e-17,8.5944538790632611e-09,2.1265413308475551e-18,7.991506959869826e-23,0.30084434679544458,6.9886411339899652,126,0,126,126,0.22374600085098742,0.2237460008509948,-7.361519668610471e-15,2.1738166822160565e-13,3.2336786040106788e-20,1.6470872505557049e-20
30,33,62,1.4144672663112457e-16,4.7979283145922266e-17,2.3602466000323057e-09,5.6817796934278478e-19,1.8997209314258893e-22,0.34287273429333942,10.370008299589898,62,0,62,62,0.24641884215165866,0.24641884215165785,7.3516601632515488e-16,2.5168755968252299e-13,1.4219541987990345e-20,7.2596425171736541e-21
30,34,31,2.3053299589675205e-16,4.7979283145922266e-17,7.7225290333533553e-10,2.9737766024011222e-19,2.3645151373276083e-22,0.33904041613064612,6.4048557442443936,31,0,31,31,0.32674990722845271,0.32674990722845759,-4.8255460447403058e-15,4.4642067820177544e-13,1.2488145809999447e-20,4.6686884029233046e-21
30,35,25,3.8564583799900511e-17,4.7979283145922266e-17,2.4790106899012409e-10,1.7321152150608522e-19,2.0187234814158389e-22,0.20212764232867544,7.9731026501377285,25,0,25,25,0.30691570435039184,0.30691570435039789,-6.0213162580979858e-15,1.7275070263167436e-13,6.9704546627321474e-21,3.8582263471503426e-21
30,36,20,1.1148939114770017e-16,4.7979283145922266e-17,2.7897201850152403e-10,1.1546278481015334e-19,2.3370515431653059e-22,0.35217100159740305,12.10433305170282,20,0,20,20,0.47058614838044621,0.47058614838046664,-2.0496664871545896e-14,3.2807090377673376e-13,5.1200093002120576e-21,2.8945882811136762e-21
31,32,276,1.7623300269943545e-15,1.7760284393631896e-16,2.1128521169183616e-07,1.9802348810541717e-17,5.8099285039358841e-23,0.20271371468959132,3.3843731973460081,276,0,276,276,0.11298479393028293,0.1129847939302836,-6.282831290159508e-16,2.1543877792851163e-13,5.391504633129706e-20,4.1627995586898301e-20
31,33,139,4.8809275630776149e-16,1.7760284393631896e-16,2.3938148023733933e-08,2.2605844325240741e-18,1.496559394314771e-25,0.28885582476495125,5.5905383886613391,139,0,139,139,0.19809406705045049,0.19809406705045762,-7.1503737289129311e-15,2.6201263381153694e-13,3.1812189055532858e-20,1.4990793369009686e-20
31,34,83,1.9675823280912926e-16,1.7760284393631896e-16,5.3096204536666706e-09,8.4607777715427345e-19,3.8649299289812045e-22,0.27937416579029911,6.9236870487036235,83,0,83,83,0.22558091083668189,0.2255809108366747,7.3081196068810051e-15,2.9531932455029164e-13,1.3757800748743108e-20,1.3846944675994942e-20
31,35,63,1.4718027352668773e-16,1.7760284393631896e-16,1.304541159443204e-09,3.8387854789480377e-19,2.0194629055374829e-22,0.27113767864150229,9.661533731880553,63,0,63,63,0.24119545690137148,0.24119545690137684,-5.2387424944665951e-15,1.9406698470447736e-13,9.7743189296208345e-21,5.9251199211667734e-21
31,36,46,1.228009896706374e-16,1.7760284393631896e-16,4.3192089218622877e-10,1.8361391999266314e-19,9.7970701680992889e-24,0.32871941296087592,11.564098205207287,46,0,46,46,0.20964634685806388,0.20964634685807149,-7.7321339246775363e-15,1.4677148385544569e-13,6.0617782962253951e-21,4.1185939160075817e-21
32,33,298,9.5487756198101777e-16,2.3585156014419607e-18,4.6338138856687443e-07,2.1577487664316205e-17,1.3249052011142708e-22,0.19089150650885361,2.6369655842862278,298,0,298,298,0.090421664745060942,0.090421664745059638,1.4199207682215467e-15,1.8041124150158794e-13,5.5781258373015068e-20,3.7092596606452027e-20
32,34,168,3.1741200278478574e-16,2.3585156014419607e-18,1.9450641924559737e-08,2.8755453934007906e-18,6.0693603889212655e-22,0.26014775623869102,4.7771688208607905,168,0,168,168,0.19097902863477406,0.19097902863477217,1.8676479933753041e-15,2.34035013590983e-13,2.2882854669204165e-20,1.5113900141891462e-20
32,35,123,3.1975904708356997e-17,2.3585156014419607e-18,2.5833982263154523e-09,7.6484110433666278e-19,8.2281622603825309e-23,0.24924181027079872,7.641884824495623,123,0,123,123,0.36472280490656322,0.36472280490657144,-8.3000454395961487e-15,3.0553337637684308e-13,1.4802107482945262e-20,7.7935519642672071e-21
32,36,89,1.2903921724995666e-17,2.3585156014419607e-18,1.0252224415195269e-09,3.7216321512076084e-19,4.8182163690179787e-22,0.26094543142971743,10.484396894761339,89,0,89,89,0.22330928914247505,0.22330928914248396,-8.990270045027379e-15,3.4550140526334872e-13,1.0641508259822723e-20,7.4351241207301318e-21
33,34,334,1.842462975787409e-16,2.7287443895981977e-17,8.8769144850979312e-08,2.4177580695302766e-17,1.8273639928858832e-22,0.16233986852575721,2.7543627000687585,334,0,334,334,0.077708011722948889,0.077708011722947959,9.1809971717839001e-16,3.6248781754011361e-13,6.0605185625595058e-20,3.4662305407887108e-20
33,35,216,1.1876906556813979e-16,2.7287443895981977e-17,7.4117938654115081e-09,2.5394224188427723e-18,2.1111274737181674e-23,0.23605090326001951,5.9193836695216815,216,0,216,216,0.16996220753334554,0.16996220753334756,-1.9876643213566262e-15,3.1530333899354446e-13,2.2404190155123117e-20,1.3914253545765534e-20
33,36,142,1.1137030072031539e-16,2.7287443895981977e-17,1.7917610553452874e-09,7.0293918680991779e-19,1.7009775111932988e-22,0.26744833086303993,9.8894213988088318,142,0,142,142,0.33483171297805142,0.33483171297805653,-5.0787963929009984e-15,1.9834134334928422e-13,1.655924687432577e-20,1.092247751591166e-20
34,35,392,3.6799705597854957e-15,1.9797142481967545e-16,3.2802344533428516e-08,2.115797872540873e-17,1.1116017477812781e-22,0.15429090500721879,3.3245443157394021,392,0,392,392,0.077263029512947348,0.077263029512947931,-5.8044212537633135e-16,1.2467804566540508e-13,6.002280957893794e-20,4.3693108279924515e-20
34,36,240,7.411105376746204e-16,1.9797142481967545e-16,5.1160746014036758e-09,2.4692643882690405e-18,1.2005093171741224e-22,0.19895879136335931,7.5093451700207963,240,0,240,240,0.18316398743284718,0.18316398743284512,2.0371538122317487e-15,2.3225865675158275e-13,2.9503614533579179e-20,2.6061144365005068e-20
35,36,381,1.5772553940288434e-15,4.7752700375489305e-17,2.9154420251902009e-08,2.1614381987311413e-17,1.7106368964042002e-22,0.136797963559673,4.1168148046034991,381,0,381,381,0.064512142518708696,0.064512142518709806,-1.1036431179538336e-15,1.8240964294591322e-13,5.9168259638039506e-20,4.5281707388066016e-20
